ID,Name,Club,Latitude,Longitude,Value,Category
240836,S. Çetin,Eintracht Frankfurt,50.068611,8.645278,300000,Midfield
192984,K. Casteels,VfL Wolfsburg,52.431944,10.803889,19500000,Goalkeeper
204082,J. Brooks,VfL Wolfsburg,52.431944,10.803889,14000000,Defense
202562,J. Roussillon,VfL Wolfsburg,52.431944,10.803889,14000000,Defense
188005,Camacho,VfL Wolfsburg,52.431944,10.803889,13500000,Midfield
206511,M. Arnold,VfL Wolfsburg,52.431944,10.803889,13500000,Midfield
223689,W. Weghorst,VfL Wolfsburg,52.431944,10.803889,13000000,Forward
198118,J. Guilavogui,VfL Wolfsburg,52.431944,10.803889,12000000,Midfield
234711,J. Brekalo,VfL Wolfsburg,52.431944,10.803889,11500000,Midfield
192445,D. Ginczek,VfL Wolfsburg,52.431944,10.803889,10500000,Forward
232144,F. Uduokhai,VfL Wolfsburg,52.431944,10.803889,10000000,Defense
202088,F. Klaus,VfL Wolfsburg,52.431944,10.803889,9000000,Midfield
188770,A. Mehmedi,VfL Wolfsburg,52.431944,10.803889,8000000,Midfield
203030,R. Knoche,VfL Wolfsburg,52.431944,10.803889,8000000,Defense
201533,P. Ntep,VfL Wolfsburg,52.431944,10.803889,8000000,Midfield
195363,J. Bruma,VfL Wolfsburg,52.431944,10.803889,7000000,Defense
210537,R. Steffen,VfL Wolfsburg,52.431944,10.803889,7000000,Midfield
216247,M. Tisserand,VfL Wolfsburg,52.431944,10.803889,6500000,Defense
229221,William,VfL Wolfsburg,52.431944,10.803889,6500000,Defense
212245,Y. Gerhardt,VfL Wolfsburg,52.431944,10.803889,6500000,Midfield
164994,J. B?aszczykowski,VfL Wolfsburg,52.431944,10.803889,4400000,Midfield
192658,S. Jung,VfL Wolfsburg,52.431944,10.803889,2500000,Defense
240193,E. Rexhbeçaj,VfL Wolfsburg,52.431944,10.803889,1800000,Midfield
148839,P. Verhaegh,VfL Wolfsburg,52.431944,10.803889,1600000,Defense
216255,M. Stefaniak,VfL Wolfsburg,52.431944,10.803889,1500000,Midfield
237024,G. Itter,VfL Wolfsburg,52.431944,10.803889,1500000,Defense
221885,P. Seguin,VfL Wolfsburg,52.431944,10.803889,1200000,Defense
227920,I. Azzaoui,VfL Wolfsburg,52.431944,10.803889,975000,Midfield
242755,J. Yeboah,VfL Wolfsburg,52.431944,10.803889,675000,Midfield
199909,P. Pervan,VfL Wolfsburg,52.431944,10.803889,425000,Goalkeeper
234861,R. Ziegele,VfL Wolfsburg,52.431944,10.803889,425000,Defense
236787,D. Franke,VfL Wolfsburg,52.431944,10.803889,300000,Defense
235141,P. Menzel,VfL Wolfsburg,52.431944,10.803889,280000,Goalkeeper
213516,Ricardo Horta,SC Braga,41.5624,-8.4308,17000000,Midfield
229406,João Novais,SC Braga,41.5624,-8.4308,13000000,Midfield
212213,Ricardo Esgaio,SC Braga,41.5624,-8.4308,12500000,Midfield
221540,Raúl,SC Braga,41.5624,-8.4308,12000000,Defense
216531,Paulinho,SC Braga,41.5624,-8.4308,11000000,Forward
224116,Dyego Sousa,SC Braga,41.5624,-8.4308,10500000,Forward
234226,Bruno Viana,SC Braga,41.5624,-8.4308,10500000,Defense
208104,Matheus,SC Braga,41.5624,-8.4308,9500000,Goalkeeper
199737,Wilson Eduardo,SC Braga,41.5624,-8.4308,9500000,Forward
224394,Fábio Martins,SC Braga,41.5624,-8.4308,8500000,Midfield
229391,Palhinha,SC Braga,41.5624,-8.4308,8000000,Midfield
216373,Marcelo Goiano,SC Braga,41.5624,-8.4308,7500000,Defense
239872,Pablo Santos,SC Braga,41.5624,-8.4308,7000000,Defense
210862,Ricardo Ferreira,SC Braga,41.5624,-8.4308,7000000,Defense
237670,Bruno Xadas,SC Braga,41.5624,-8.4308,7000000,Midfield
220658,Ailton,SC Braga,41.5624,-8.4308,6500000,Defense
186935,Claudemir,SC Braga,41.5624,-8.4308,6000000,Midfield
195096,Fransérgio,SC Braga,41.5624,-8.4308,6000000,Midfield
204401,Diogo Figueiras,SC Braga,41.5624,-8.4308,5000000,Defense
212369,Eduardo,SC Braga,41.5624,-8.4308,4900000,Midfield
217546,Sequeira,SC Braga,41.5624,-8.4308,4600000,Defense
235002,L. Rosi?,SC Braga,41.5624,-8.4308,4500000,Defense
225696,Murilo,SC Braga,41.5624,-8.4308,4300000,Midfield
242143,Ricardo Ryller,SC Braga,41.5624,-8.4308,4100000,Midfield
200798,Marafona,SC Braga,41.5624,-8.4308,4000000,Goalkeeper
241976,Tiago Sá,SC Braga,41.5624,-8.4308,2600000,Goalkeeper
237539,L. Singh,SC Braga,41.5624,-8.4308,1900000,Forward
241829,Lucas,SC Braga,41.5624,-8.4308,925000,Defense
221992,H. Lozano,PSV,51.4417,5.4674,24000000,Forward
225953,S. Bergwijn,PSV,51.4417,5.4674,18000000,Midfield
189805,L. de Jong,PSV,51.4417,5.4674,16000000,Forward
220854,E. Gutiérrez,PSV,51.4417,5.4674,13000000,Midfield
190778,J. Zoet,PSV,51.4417,5.4674,12500000,Goalkeeper
229636,G. Pereiro,PSV,51.4417,5.4674,12000000,Midfield
220651,Angeliño,PSV,51.4417,5.4674,10500000,Defense
212755,J. Hendrix,PSV,51.4417,5.4674,10000000,Midfield
220763,R. Thomas,PSV,51.4417,5.4674,9000000,Midfield
233096,D. Dumfries,PSV,51.4417,5.4674,8500000,Defense
183426,D. Schwaab,PSV,51.4417,5.4674,7000000,Defense
235134,P. Rosario,PSV,51.4417,5.4674,7000000,Midfield
199000,T. Sainsbury,PSV,51.4417,5.4674,6000000,Defense
193440,N. Viergever,PSV,51.4417,5.4674,5500000,Defense
227633,B. Ramselaar,PSV,51.4417,5.4674,5500000,Midfield
202157,A. Behich,PSV,51.4417,5.4674,5000000,Defense
231447,D. Malen,PSV,51.4417,5.4674,5000000,Midfield
189084,E. Room,PSV,51.4417,5.4674,4400000,Goalkeeper
198868,N. Isimat-Mirin,PSV,51.4417,5.4674,3900000,Defense
227903,M. Romero,PSV,51.4417,5.4674,3800000,Forward
241509,Mauro Júnior,PSV,51.4417,5.4674,3100000,Midfield
236615,D. Rigo,PSV,51.4417,5.4674,1400000,Midfield
235670,R. Lundqvist,PSV,51.4417,5.4674,1000000,Midfield
241171,A. Obispo,PSV,51.4417,5.4674,875000,Defense
242516,C. Gakpo,PSV,51.4417,5.4674,800000,Midfield
245209,M. Sadílek,PSV,51.4417,5.4674,650000,Midfield
245211,J. Teze,PSV,51.4417,5.4674,550000,Defense
237772,M. Verreth,PSV,51.4417,5.4674,500000,Midfield
246257,A. ?ati?,PSV,51.4417,5.4674,450000,Midfield
236649,Y. van Osch,PSV,51.4417,5.4674,425000,Goalkeeper
203362,M. Elyounoussi,Southampton,50.905833,-1.391111,17500000,Midfield
202849,J. Vestergaard,Southampton,50.905833,-1.391111,14500000,Defense
212811,M. Lemina,Southampton,50.905833,-1.391111,13500000,Midfield
205569,J. Ward-Prowse,Southampton,50.905833,-1.391111,12000000,Midfield
199576,Oriol Romeu,Southampton,50.905833,-1.391111,10500000,Midfield
198683,M. Gabbiadini,Southampton,50.905833,-1.391111,10500000,Forward
169705,R. Bertrand,Southampton,50.905833,-1.391111,10000000,Defense
213648,P. Højbjerg,Southampton,50.905833,-1.391111,10000000,Midfield
195859,D. Ings,Southampton,50.905833,-1.391111,9500000,Forward
195671,C. Austin,Southampton,50.905833,-1.391111,9000000,Forward
201118,Cédric,Southampton,50.905833,-1.391111,8500000,Defense
216774,W. Hoedt,Southampton,50.905833,-1.391111,8500000,Defense
198719,N. Redmond,Southampton,50.905833,-1.391111,8500000,Midfield
202282,S. Armstrong,Southampton,50.905833,-1.391111,8000000,Midfield
189324,A. McCarthy,Southampton,50.905833,-1.391111,7000000,Goalkeeper
202697,J. Stephens,Southampton,50.905833,-1.391111,6500000,Defense
172203,F. Forster,Southampton,50.905833,-1.391111,5500000,Goalkeeper
191648,M. Yoshida,Southampton,50.905833,-1.391111,5000000,Defense
169216,S. Long,Southampton,50.905833,-1.391111,3600000,Forward
151508,S. Davis,Southampton,50.905833,-1.391111,3300000,Midfield
216325,A. Gunn,Southampton,50.905833,-1.391111,3300000,Goalkeeper
220570,J. Bednarek,Southampton,50.905833,-1.391111,3200000,Defense
218659,M. Targett,Southampton,50.905833,-1.391111,2300000,Defense
213905,S. Gallagher,Southampton,50.905833,-1.391111,1600000,Forward
242265,M. Obafemi,Southampton,50.905833,-1.391111,750000,Forward
242386,C. Klarer,Southampton,50.905833,-1.391111,475000,Defense
229163,C. Slattery,Southampton,50.905833,-1.391111,450000,Midfield
236316,Y. Valery,Southampton,50.905833,-1.391111,425000,Defense
222864,J. Rose,Southampton,50.905833,-1.391111,400000,Goalkeeper
236321,D. N'Lundulu,Southampton,50.905833,-1.391111,375000,Forward
231536,T. Johnson,Southampton,50.905833,-1.391111,350000,Midfield
236320,B. Rowthorn,Southampton,50.905833,-1.391111,300000,Midfield
241422,K. Hansen,Southampton,50.905833,-1.391111,270000,Midfield
208596,A. Belotti,Torino,45.109594,7.641247,30000000,Forward
202685,S. Zaza,Torino,45.109594,7.641247,21000000,Forward
205407,D. Baselli,Torino,45.109594,7.641247,15500000,Midfield
190264,Iago Falqué,Torino,45.109594,7.641247,15000000,Midfield
168435,S. Sirigu,Torino,45.109594,7.641247,13500000,Goalkeeper
188829,N. Nkoulou,Torino,45.109594,7.641247,12000000,Defense
225201,Alex Berenguer,Torino,45.109594,7.641247,10500000,Midfield
193361,R. Soriano,Torino,45.109594,7.641247,9500000,Midfield
216145,A. Izzo,Torino,45.109594,7.641247,8500000,Defense
191053,T. Rincón,Torino,45.109594,7.641247,8000000,Midfield
205391,S. Meïté,Torino,45.109594,7.641247,8000000,Midfield
173306,C. Ansaldi,Torino,45.109594,7.641247,7000000,Midfield
170320,L. De Silvestri,Torino,45.109594,7.641247,6500000,Midfield
203884,K. Djidji,Torino,45.109594,7.641247,5500000,Defense
236699,S. Luki?,Torino,45.109594,7.641247,4900000,Midfield
239580,Bremer,Torino,45.109594,7.641247,3200000,Defense
230672,Lyanco,Torino,45.109594,7.641247,3200000,Defense
224656,O. Aina,Torino,45.109594,7.641247,3200000,Defense
219995,V. Parigini,Torino,45.109594,7.641247,1500000,Midfield
233794,S. Edera,Torino,45.109594,7.641247,1200000,Midfield
244684,V. Damascan,Torino,45.109594,7.641247,1200000,Forward
46736,E. Moretti,Torino,45.109594,7.641247,900000,Defense
242420,V. Millico,Torino,45.109594,7.641247,400000,Midfield
227668,S. Ichazo,Torino,45.109594,7.641247,325000,Goalkeeper
245689,E. Ferigra,Torino,45.109594,7.641247,260000,Defense
149309,A. Rosati,Torino,45.109594,7.641247,250000,Goalkeeper
202695,J. Tarkowski,Burnley,53.789167,-2.230278,15500000,Defense
170815,S. Defour,Burnley,53.789167,-2.230278,13500000,Midfield
203841,N. Pope,Burnley,53.789167,-2.230278,13000000,Goalkeeper
191076,J. Guðmundsson,Burnley,53.789167,-2.230278,13000000,Midfield
192123,C. Wood,Burnley,53.789167,-2.230278,10500000,Forward
201884,R. Brady,Burnley,53.789167,-2.230278,10500000,Defense
189682,B. Mee,Burnley,53.789167,-2.230278,10000000,Defense
169706,J. Cork,Burnley,53.789167,-2.230278,10000000,Midfield
186905,A. Barnes,Burnley,53.789167,-2.230278,8000000,Forward
179746,S. Vokes,Burnley,53.789167,-2.230278,8000000,Forward
200478,J. Hendrick,Burnley,53.789167,-2.230278,8000000,Midfield
150724,J. Hart,Burnley,53.789167,-2.230278,7500000,Goalkeeper
163264,T. Heaton,Burnley,53.789167,-2.230278,7000000,Goalkeeper
152747,A. Lennon,Burnley,53.789167,-2.230278,7000000,Midfield
198331,M. Vydra,Burnley,53.789167,-2.230278,7000000,Midfield
199633,M. Lowton,Burnley,53.789167,-2.230278,6500000,Defense
189280,A. Westwood,Burnley,53.789167,-2.230278,6500000,Midfield
200408,B. Gibson,Burnley,53.789167,-2.230278,6500000,Defense
204760,C. Taylor,Burnley,53.789167,-2.230278,6000000,Defense
165321,S. Ward,Burnley,53.789167,-2.230278,3700000,Defense
194146,K. Long,Burnley,53.789167,-2.230278,3400000,Defense
163261,P. Bardsley,Burnley,53.789167,-2.230278,1200000,Defense
243282,D. McNeil,Burnley,53.789167,-2.230278,925000,Midfield
